,JE6 0m DMSO R1,JE6 0m DMSO R2,JE6 0m DMSO R3,JE6 0m DMSO R4,JE6 0m DMSO R5,JE6 5m DMSO R1,JE6 5m DMSO R2,JE6 5m DMSO R3,JE6 5m DMSO R4,JE6 5m DMSO R5,JE6 0m U0126 R1,JE6 0m U0126 R2,JE6 0m U0126 R3,JE6 0m U0126 R4,JE6 0m U0126 R5,JE6 5m U0126 R1,JE6 5m U0126 R2,JE6 5m U0126 R3,JE6 5m U0126 R4,JE6 5m U0126 R5,J.TCPTP- 0m DMSO R1,J.TCPTP- 0m DMSO R2,J.TCPTP- 0m DMSO R3,J.TCPTP- 0m DMSO R4,J.TCPTP- 0m DMSO R5,J.TCPTP- 5m DMSO R1,J.TCPTP- 5m DMSO R2,J.TCPTP- 5m DMSO R3,J.TCPTP- 5m DMSO R4,J.TCPTP- 5m DMSO R5,J.TCPTP- 0m U0126 R1,J.TCPTP- 0m U0126 R2,J.TCPTP- 0m U0126 R3,J.TCPTP- 0m U0126 R4,J.TCPTP- 0m U0126 R5,J.TCPTP- 5m U0126 R1,J.TCPTP- 5m U0126 R2,J.TCPTP- 5m U0126 R3,J.TCPTP- 5m U0126 R4,J.PTPN22- 0m DMSO R1,J.PTPN22- 0m DMSO R2,J.PTPN22- 0m DMSO R3,J.PTPN22- 0m DMSO R4,J.PTPN22- 0m DMSO R5,J.PTPN22- 5m DMSO R1,J.PTPN22- 5m DMSO R2,J.PTPN22- 5m DMSO R3,J.PTPN22- 5m DMSO R4,J.PTPN22- 5m DMSO R5,J.PTPN22- 0m U0126 R1,J.PTPN22- 0m U0126 R2,J.PTPN22- 0m U0126 R3,J.PTPN22- 0m U0126 R4,J.PTPN22- 0m U0126 R5,J.PTPN22- 5m U0126 R1,J.PTPN22- 5m U0126 R2,J.PTPN22- 5m U0126 R3,J.PTPN22- 5m U0126 R4,J.PTPN22- 5m U0126 R5,J.SHP1- 0m DMSO R1,J.SHP1- 0m DMSO R2,J.SHP1- 0m DMSO R3,J.SHP1- 0m DMSO R4,J.SHP1- 0m DMSO R5,J.SHP1- 5m DMSO R1,J.SHP1- 5m DMSO R2,J.SHP1- 5m DMSO R3,J.SHP1- 5m DMSO R4,J.SHP1- 5m DMSO R5,J.SHP1- 0m U0126 R1,J.SHP1- 0m U0126 R2,J.SHP1- 0m U0126 R3,J.SHP1- 0m U0126 R4,J.SHP1- 0m U0126 R5,J.SHP1- 5m U0126 R1,J.SHP1- 5m U0126 R2,J.SHP1- 5m U0126 R3,J.SHP1- 5m U0126 R4,J.SHP1- 5m U0126 R5
646,250020.82,207840.0,82250.0,190314.0,159022.0,267656.42,221134.38,166346.0,196920.0,421105.0,67810.0,55866.0,151870.25,239837.95,199710.73,64113.0,172193.29,248540.2,246697.0,68859.0,148298.35,257251.0,139684.84,197514.27,236189.67,156156.75,178627.0,130831.0,85577.0,77215.0,125841.0,51216.0,187945.0,45501.0,245190.49,217275.0,211223.0,155336.0,58737.0,88014.0,372633.82,419330.0,576707.0,435789.67,424754.0,445815.0,472493.0,609901.0,501663.21,202620.04,286159.29,289039.58,248270.09,273190.55,226907.82,238086.0,208047.66,293703.41,306919.5,248924.92,392080.92,300311.22,295978.7,170932.0,736430.0,796338.0,426966.0,541063.0,2999101.0,386597.21,415484.0,268897.0,326253.48,206574.0,165482.0,96956.0,64945.0,111406.0,115229.0
647,576776.0,406235.0,350297.0,620608.0,747237.0,929775.0,739128.0,1076854.0,1163726.0,1182043.0,616895.0,746061.0,773499.0,978928.0,636662.0,1095424.0,640091.0,863636.0,874277.0,577710.0,1014333.0,834202.0,836131.0,923556.0,1249237.0,698056.0,750800.0,1145141.0,539010.0,816575.0,997912.0,726769.0,726614.0,699985.0,626506.0,1257748.0,983208.0,829149.0,323862.0,1891315.0,1252674.0,1253546.0,1303451.0,1105997.0,1008669.0,760999.0,873769.0,1777435.0,1468184.0,989606.0,966122.0,1198188.0,1078089.0,1024333.0,1091606.0,962485.0,852444.0,1103605.0,1041905.0,623836.0,209837.0,363202.0,637291.0,575795.0,450377.0,283079.0,391935.0,297657.0,311416.59,312730.52,144467.0,275957.51,518675.0,300104.0,295203.71,60269.0,388952.0,261894.0,277442.36
648,4900412.0,4374128.0,3346099.0,3623527.0,3776603.0,6487578.0,4457169.0,5199222.0,6276767.0,5922991.0,5113399.0,4317987.0,4621433.0,3555869.0,4527914.0,4412170.0,4517431.0,4688454.0,4228365.0,4997124.0,3245429.0,3430064.0,3224743.0,3225944.0,4958361.0,3530076.0,2606029.0,2939934.0,1405882.0,2079026.0,3547561.0,2732273.0,2689373.0,3965038.0,6033896.0,4362383.0,3926985.0,4226507.0,1763769.0,12409146.0,7618426.0,7011344.0,6499139.0,8965309.0,8056054.0,8168153.0,5152669.0,7886160.0,8247826.0,6711182.0,6876226.0,5881355.0,5571522.0,6477212.0,6247634.0,6108754.0,5578636.0,7252584.0,6886323.0,1581682.0,1130654.0,1686318.0,985781.0,993477.0,1320740.0,1564593.0,1170296.0,2068948.0,921244.0,955595.0,1030567.0,852498.0,1840196.0,1444213.0,1043686.0,949953.0,1299995.0,1189639.0,1079866.0
649,569157.0,383128.0,418985.0,238707.0,477131.0,477192.0,494746.0,838046.0,1103710.0,556632.0,860862.0,575643.0,571193.0,692556.0,771504.0,570192.0,354659.0,506137.0,662101.0,789229.0,790006.0,682447.0,651576.0,319313.0,692166.0,696975.0,661334.0,918366.0,457033.0,447489.0,541300.0,523882.0,477621.0,602799.0,523974.0,655662.0,813386.0,826965.0,413150.0,1410771.0,1023611.0,892390.0,1175413.0,976359.0,1078196.0,868156.0,878471.0,1105726.0,1047198.0,942703.0,956620.0,875340.0,1087877.0,1043820.0,530167.0,811821.0,770229.0,636519.0,827052.0,1317195.0,926777.0,1019849.0,916681.0,1069606.0,892795.0,720066.0,484329.0,639484.0,372428.0,625288.0,917147.0,377623.0,1125993.0,640204.0,470172.0,366060.0,526747.0,496539.0,587523.0
650,405364.11,336026.41,327154.57,331715.48,336636.58,769069.0,407358.37,430160.16,462854.06,544160.16,291129.91,239107.31,235411.66,235278.43,252392.07,263027.39,249887.96,172130.0,255286.16,235835.62,341329.96,262348.92,330360.45,282330.08,335055.59,255475.54,278106.31,306940.23,230208.99,223125.0,375463.3,338530.56,122835.0,243220.43,323739.32,507952.42,410976.88,469887.01,232921.77,593456.0,549337.77,569734.78,548597.92,575766.13,575638.28,575230.04,595250.69,572870.28,601104.0,439490.11,407666.45,332804.78,425805.93,460553.8,472879.79,514505.74,443372.63,530351.22,519482.4,262334.04,267756.32,344551.06,80404.0,199792.96,651942.0,540123.0,565714.0,737008.0,352176.0,238638.04,111859.0,309660.73,298613.05,284081.65,117104.0,734592.0,182433.0,180305.0,147544.0
651,370583.0,70103.0,81644.0,115268.0,117257.0,99570.0,280813.0,21801.0,61980.0,146195.0,43589.0,4450.0,358548.93,101173.0,109964.0,66300.0,88081.0,94560.0,32277.0,39545.0,234668.0,240053.0,48230.0,202972.0,271870.0,413806.0,259935.0,189879.0,143808.0,196475.0,180331.0,134699.0,161404.0,137441.0,322839.08,257286.0,168127.0,256596.0,80338.0,958534.0,77212.0,411817.0,457345.0,519930.0,251747.0,307632.0,621446.0,650062.0,512886.0,32502.0,148697.0,204692.0,193482.0,75226.0,273790.0,143032.0,65241.0,7200455.0,195842.0,345561.0,6421828.0,3143764.0,65866.0,277300.0,1316001.0,1127066.0,58372.0,569161.0,226137.0,195721.0,1020356.0,167154.0,242627.0,104617.0,359675.0,2827999.0,541649.0,1452609.98,49710.0
652,260029.33,143689.0,79380.0,216082.0,138717.0,338742.83,270141.28,551647.0,313704.0,188589.0,153568.28,174160.15,175127.85,150511.56,156244.82,152751.6,164774.3,159023.77,167153.92,146127.73,207916.53,147950.0,395690.0,246607.0,209463.0,98817.0,59832.0,293385.78,64191.0,102902.0,246654.0,325367.0,431541.0,142475.0,235729.0,754027.0,552206.0,238121.0,194575.0,1949699.0,900395.45,977353.97,1360863.0,945502.0,994266.2,790336.0,892328.0,1405814.0,1058673.0,76006.0,365255.4,316694.92,406916.0,703181.0,379544.99,295650.39,113050.0,355264.0,490829.71,251247.33,195369.01,321251.49,230544.36,134891.0,1435607.0,1371700.0,1163020.0,1401987.0,623772.0,209696.97,202019.65,143155.0,310074.56,145985.0,201257.82,184694.36,90826.0,227178.0,123364.0
653,310895.0,622465.0,391137.0,921607.0,757524.0,177239.0,362122.0,226853.0,2016213.0,1249401.0,1052396.0,656284.0,346578.0,1017174.0,1299273.0,926961.0,569429.0,384386.0,1172976.0,962894.0,688539.0,984707.0,569920.0,1163906.0,2215759.0,1415854.0,992427.0,418679.0,1248743.0,1188055.0,1451393.0,728141.0,754629.0,575082.0,434552.0,751284.0,1114580.0,960420.0,576138.0,2060756.0,1356983.0,3449455.0,4225823.0,2689734.0,1690278.0,2340775.0,1936615.0,2689560.0,2352952.0,855609.0,1640920.0,1751624.0,1725627.0,2795410.0,2067993.0,1363976.0,1460875.0,2257764.0,2003777.0,874235.42,234915.78,361416.0,244156.17,379977.58,377301.36,451576.92,111289.0,400597.23,329765.75,244381.25,182760.38,239033.26,94275.0,230947.52,102117.0,99481.0,183263.53,41575.0,164869.41
654,276859.0,257049.0,305632.0,315319.0,179729.0,137228.0,219062.0,237186.0,123577.0,302403.0,523444.0,175910.15,121003.0,268969.0,62942.0,60951.0,45561.0,231102.09,190937.0,162373.3,1168289.0,1439435.0,2078579.0,1671230.0,2010154.0,1806861.0,2137813.0,1731695.0,1016496.0,1592806.0,2352413.0,2766018.0,2400220.0,1262993.0,2757549.0,3467203.0,2386962.0,2471179.0,1447193.0,1485123.0,867109.0,545248.0,739327.0,409074.0,768112.0,551434.0,876409.0,872071.0,717615.0,584612.0,255380.0,64820.0,275318.98,89910.0,102056.0,92592.0,132897.0,102856.0,267570.5,290469.25,123172.0,223103.28,29594.0,146360.06,116070.0,474083.0,362049.0,259325.0,135681.0,84927.0,60324.0,99456.0,348858.55,238773.0,277191.0,201635.0,192774.0,85900.0,61407.0
655,302505.0,5220484.0,918134.0,81030.0,362121.0,184886.0,40846.0,172725.0,1098286.0,7640084.0,5184785.0,137785.0,1016244.0,364108.0,128315.0,414632.0,1161453.92,4431051.0,6577589.0,384730.0,265570.0,876889.0,1279495.44,614252.0,457750.0,1962617.33,2495937.0,2676876.86,66422.0,7468563.0,1055721.0,454578.0,29064.0,58741.0,1228226.83,1663636.44,741972.6,76909.0,1131563.76,6557028.0,991412.0,7566326.0,3984160.0,1069581.0,226777.0,6455995.0,5504921.0,8626604.0,621606.0,2516730.0,122653.0,2243402.05,1728431.0,79003.0,2629293.41,455490.0,3545774.0,985122.0,2663639.0,75486.0,1095786.0,63517.0,924090.9,1223076.33,895334.0,478996.0,476831.0,1361220.0,68101.0,840211.0,51367.0,147909.0,1330588.0,1654003.0,1091545.0,1374315.0,1166928.0,900531.0,137396.0
656,805629.0,346847.0,226493.0,1033539.0,683694.02,688854.0,814076.99,2620068.0,1094419.0,927721.0,473923.0,583483.68,670009.0,590749.68,691044.0,159760.0,104221.0,574206.0,775588.0,481833.29,626672.46,726618.64,593687.78,882393.0,847490.23,438954.42,63384.0,905290.22,615128.0,1063003.0,492061.0,739191.62,513826.97,226200.0,1344527.36,163774.0,473012.82,495171.07,110760.0,327072.0,335591.0,453500.0,1156906.0,815225.0,608433.0,649549.0,691965.0,887104.15,458103.0,581796.0,1128914.0,136965.0,124498.0,408643.0,508222.0,701881.53,156189.0,213468.0,340326.0,1771734.0,1264297.0,2319020.0,1091952.0,1425862.0,7097021.0,3490821.0,3584118.0,4848308.0,1666120.0,594871.0,573796.0,373089.0,9005809.0,6607725.0,4560051.0,1351463.0,3221309.0,958671.0,3198549.0
657,1284572.0,884013.0,382390.0,1096162.0,417416.0,654085.0,991579.0,1672402.0,1762408.0,736727.0,1248440.0,791959.0,446670.0,1515387.0,701886.0,1474225.0,571996.0,183280.0,454447.0,1060118.0,1298315.0,930027.0,1071523.0,1761723.0,2152639.0,1021276.0,997788.0,1081156.0,752039.0,683220.0,833531.0,696883.0,909721.0,642786.0,1660667.0,1389784.0,1153294.0,1012498.0,465711.0,3307270.0,1426168.0,1664869.0,1854943.0,2295937.0,1293000.0,1653059.0,1774244.0,1934981.0,2085462.0,1329333.0,1705210.0,1861478.0,2124974.0,2244133.0,501013.0,933478.0,1276912.0,1654221.0,2198953.0,677898.0,1824276.0,1381773.0,798372.0,753778.0,1449880.0,1756304.0,700002.0,935165.0,462273.0,634372.0,401080.0,1057425.0,925191.0,582362.0,296245.0,134538.0,423223.0,379097.0,422511.0
658,463476.0,1222908.0,942144.0,982056.0,1046149.0,1386226.0,1035635.0,1155701.0,1966856.0,1490863.0,1330216.0,1064561.0,1023867.0,1093331.0,711470.0,1191091.0,965167.0,1152073.0,1020202.0,887601.0,898148.0,1222435.0,1020860.0,1165170.0,1235457.0,849652.0,776849.0,959281.0,677537.0,762087.0,993144.0,1091490.0,655733.0,512883.0,1112836.0,1020629.0,854750.0,910540.0,442838.0,2088612.0,1877514.0,1735582.0,1841385.0,1391139.0,2145601.0,1829111.0,1640019.0,2145959.0,1784706.0,1942853.0,1828052.0,376468.0,1504027.0,1461692.0,1388250.0,1453590.0,1273206.0,1693300.0,1678443.0,153542.0,229912.0,271739.0,167247.0,283083.0,157584.0,827428.24,305315.0,343523.15,294387.45,104954.0,282703.4,223810.47,620395.63,477958.43,271363.17,93606.0,349665.59,214466.01,228339.54
659,1346047.0,697817.0,770856.0,1126436.0,713869.0,1408587.0,483593.0,570450.0,1545351.0,382681.0,496781.0,362184.0,734370.0,376326.0,816033.0,476127.0,381134.0,404735.0,157952.0,383995.0,204162.0,793140.0,737509.0,375705.0,510894.0,580075.0,105169.0,71846.0,216812.0,278756.0,865046.0,683453.0,629435.0,454987.0,709033.0,954997.0,650472.0,690199.0,347227.0,2258270.0,1106814.0,1726968.0,1151224.0,1403091.0,1082966.0,408390.0,827195.0,1274593.0,1438135.0,695659.0,674768.0,900391.0,699259.0,1005292.0,666990.0,755016.0,442653.0,624267.0,730994.0,573299.0,447932.0,426941.0,294396.55,145274.0,1006601.0,860044.0,549179.0,308810.0,319368.0,371663.66,365116.23,308994.04,304033.0,326706.45,337450.18,305632.17,94082.0,289541.26,187469.0
660,511856.0,496114.0,915626.0,474189.0,423008.0,658680.0,425281.0,756516.0,459940.0,2119093.0,284084.0,151661.0,210959.0,1330769.0,185324.0,1092909.0,155231.0,114204.0,352553.0,189978.0,90619.0,411684.15,1264709.0,262760.0,43656.0,1850977.0,47417.0,175433.0,31219.0,1406651.0,281835.0,388396.0,519596.0,1640037.0,405045.0,259424.0,278545.0,1648977.0,131551.0,2968719.0,860761.0,836028.0,1278237.0,2368918.0,2226130.0,1195957.0,730497.0,716656.0,1670828.0,570481.0,426488.0,152105.0,971307.0,733725.0,1686114.0,1738907.0,1686815.0,1938979.0,461766.0,376739.0,990678.0,571691.72,361551.0,90706.0,2197468.0,3778908.0,1596104.0,916397.0,466955.0,66101.0,176404.0,643977.0,337850.0,406280.91,422992.0,776181.0,601369.0,52842.0,446049.0
661,1810284.0,2011162.0,1506347.0,886680.0,1120786.0,2498731.0,1329518.0,1620317.0,667380.0,1580351.0,862540.0,1094583.0,1139886.0,970683.0,208530.0,1245352.0,858654.0,1121697.0,653634.0,305745.0,710288.0,407011.0,791056.0,803997.0,867763.0,501901.0,963391.0,1813174.0,139338.0,414505.0,291540.0,522884.0,405751.0,371657.0,746219.0,1020353.0,406445.0,684386.0,230356.0,1119262.0,1292828.0,643436.0,514047.0,850012.0,1359598.0,745369.0,1119077.0,1199340.0,1285791.0,1679368.0,1314859.0,823255.0,1297154.0,968647.0,486806.0,781593.0,963116.0,935951.0,1059821.0,855932.0,150339.0,951431.0,250943.0,244924.0,372857.0,543113.0,375054.0,388823.0,80781.0,344949.0,384874.0,195458.0,920430.0,666707.0,569650.0,242010.0,832846.0,287936.0,353844.0
662,5414637.0,4000758.0,3609938.0,4613942.0,4741319.79,3551307.0,4062380.0,4674209.0,7722804.0,6125963.0,4967180.0,4517024.0,5370247.0,5158604.0,4542793.0,5261115.0,4786206.0,5091370.0,5267770.0,4929291.0,3152330.0,3810144.0,3807711.0,3751210.0,4565186.0,3375600.0,2794419.0,3147621.0,1873209.0,2920876.0,3313824.0,2937532.0,2652047.0,2457867.0,3570962.0,3588683.0,3744871.0,3129764.0,1799108.0,9228320.0,6985523.0,6638462.0,6938275.0,5255664.0,5911716.0,5896245.0,5488542.0,5296750.0,6825518.0,6108953.0,4787986.0,7748188.0,4560206.0,7397658.0,5251956.0,5318077.0,4981371.0,5978221.0,5526349.0,1211082.0,490230.0,498274.0,629065.0,510152.0,653424.0,494080.0,310724.0,427100.0,346448.0,214949.0,245013.0,265071.0,717537.0,497692.0,291124.0,254612.0,291873.0,484176.0,422403.0
663,866064.0,617492.0,783467.0,731517.0,580790.0,1419087.0,747612.0,998671.0,183862.0,753996.0,460541.0,418302.0,588896.0,415615.0,117024.0,491991.0,486386.0,588094.0,278038.0,188104.0,910865.0,590576.0,944261.0,1038718.0,1010628.0,442348.0,655316.0,1184344.0,263297.0,401977.0,526070.0,491265.0,309725.0,305971.0,709249.0,1054505.0,434126.0,575895.0,289532.0,1462953.0,1995806.0,677750.0,766119.0,1218851.0,1371845.0,1214813.0,1711585.0,1910796.0,1693574.0,2130604.0,2088104.0,1285351.0,1620907.0,1453262.0,544428.0,1460395.0,1172961.0,1381955.0,1238609.0,440383.0,280093.4,401132.97,97540.0,263740.9,397998.0,335051.02,145946.0,143272.0,97421.0,172329.03,130559.0,122054.0,402083.0,107472.0,190116.37,211135.08,223193.56,152528.31,178281.0
664,3429384.0,1012667.0,306886.0,1030084.0,541784.0,899524.0,914978.0,1980802.0,474559.0,549395.0,279568.0,591269.0,748526.0,289485.0,2386242.0,1239956.0,284567.0,186877.0,778017.0,112167.0,596806.0,354979.0,536825.0,241589.0,274487.0,911491.0,364741.0,946956.0,210309.0,304378.0,132687.0,421880.0,717667.0,1216402.0,3403995.0,712863.0,395302.0,2447206.0,517868.0,1894689.0,959234.0,1173661.0,661939.0,2841051.0,786762.0,1288808.0,717378.0,809058.0,1407823.0,2447511.0,970957.0,718880.0,828584.0,6607652.0,361877.0,6476454.0,1126857.0,4348012.0,1401193.0,3493596.0,165135.0,8653102.0,503055.0,1474578.0,43135.0,1844783.0,358211.0,60570.0,1051058.0,588103.97,1399181.0,301810.0,2398122.0,1556615.0,2117402.0,610422.0,1185106.0,82221.0,1855039.0
665,519098.06,140616.38,222060.0,92136.0,120754.52,293308.0,78678.0,62789.0,238036.18,120756.0,78244.0,128712.25,192156.64,105958.87,202058.11,66014.0,113354.0,44001.0,96384.99,108394.58,115800.75,105601.0,133408.91,124801.76,708976.51,74341.97,93878.9,56168.0,151026.26,92162.83,61492.0,105811.08,136500.03,100048.85,658805.0,360741.87,29649.0,158342.16,115987.85,496485.25,215662.78,138932.12,68126.0,280025.0,219649.95,205591.89,243729.0,236289.8,116390.0,157562.16,363189.0,64665.0,122348.0,81483.0,86235.0,37505.0,149930.66,201508.0,130288.13,347759.0,4586099.0,1350700.0,367512.0,1040786.0,142137.0,718338.0,197279.0,629443.0,423816.0,87176.0,134456.0,87298.0,2492406.0,1058248.0,633147.0,351538.0,575673.0,133998.0,456736.0
666,855064.0,569512.0,76201.0,68269.0,72687.0,1187387.0,78235.0,91494.0,863790.0,145646.0,385691.0,378087.0,1311275.0,343288.0,255980.0,294215.0,257073.0,811687.0,63429.0,88630.0,1878776.0,1596987.0,1817955.0,2160827.0,1742622.0,509719.0,176121.0,110596.0,471679.0,347322.0,995696.0,488649.0,214918.0,381318.0,2049311.0,398685.0,197438.0,559081.0,59515.0,748665.0,744407.0,826690.0,286054.0,644670.0,1108568.0,534542.0,390294.0,901347.0,1264628.0,732681.0,2245070.0,1214954.0,1043903.0,710674.0,352606.0,1110330.0,595652.0,490459.0,672965.0,1268299.0,560030.0,498933.0,764427.0,318634.0,813584.0,625205.0,404380.0,299160.0,76152.0,589471.0,307576.0,176660.0,401103.0,1234586.0,975572.0,113332.0,1117145.0,654030.0,179199.0
667,1310178.0,1185424.0,518828.0,407169.0,1559849.61,2092905.0,1056329.0,597497.0,2770969.0,1132473.0,677808.0,486530.0,27203.0,986713.0,508567.0,295514.0,449171.0,1306558.6,327772.0,356284.0,2925561.0,26828062.0,2402355.0,2508184.0,4018524.0,1836172.0,957486.0,2164584.0,1034918.0,802466.0,2410811.0,11162180.0,1904873.0,1699722.0,17974413.0,3843011.0,2181877.0,1861974.0,938076.0,2574880.0,2461329.0,1891103.0,35949316.0,28291476.0,2209367.0,11211420.25,1344359.0,11049342.0,19724199.0,4980904.0,2122293.0,12098904.0,2122029.0,1144079.0,8354804.0,12038531.0,777950.0,2416992.0,1479239.0,11534061.0,7935066.0,7705986.0,7340215.0,6885463.0,6360964.0,6298065.0,4690381.0,1524252.0,3580521.0,1333347.0,5710785.0,4167873.0,6832690.0,5336056.0,2443801.0,2830994.0,1545734.0,3717474.0,5994501.0
668,685142.0,749492.0,894600.0,843518.0,682420.0,1497716.0,1149096.0,1244581.0,1480670.0,1462889.0,498115.0,330648.0,231667.0,545609.0,363707.0,494721.0,459927.0,415592.0,534010.0,420832.0,3014823.0,3503326.0,3119719.0,3333557.0,4274717.0,3655154.0,3948936.0,3867857.0,2103735.0,3547145.0,3878088.0,3147018.0,3291524.0,2897537.0,3695111.0,5183952.0,4047034.0,4193941.0,1871893.0,3273378.0,1402966.0,1584865.0,1853937.0,1840736.0,1515833.0,1325757.0,1469932.0,2203331.0,1932842.0,891002.0,985869.0,1116710.0,1092585.0,1116906.0,1093022.0,1088752.0,948179.0,1295244.0,1075486.0,1716601.0,424877.74,902494.69,308632.09,130833.0,421114.0,222338.0,238435.0,532440.0,149271.0,165260.0,325656.22,72669.0,70595.0,254883.0,245797.66,244162.0,109079.0,216167.0,337554.0
669,3299684.0,3906055.0,2635208.0,3230095.0,3506711.0,4215859.0,4132518.0,4245198.0,6627750.0,5202936.0,3830877.0,3417055.0,2652539.0,3219870.0,3375571.0,2913655.0,2427373.0,2539114.0,3283650.0,2439114.0,2767851.0,2253475.0,2586308.0,2797271.0,4218944.0,2142977.0,2266904.0,2785680.0,1620396.0,2615990.0,2318477.0,2322595.0,1922198.0,1789725.0,3434021.0,2667296.0,2604993.0,2178500.0,1239438.0,3650086.0,5044090.0,6091937.0,5423328.0,5135453.0,5192694.0,4970657.0,4472045.0,3285878.0,3567238.0,6820146.0,6795489.0,6787940.0,6310519.0,6988914.0,6000490.0,5945022.0,4039092.0,6054190.0,2114402.0,3185555.0,3505584.0,4166246.0,2821707.0,3927075.0,2647305.0,3024958.0,754758.0,4569108.0,2409503.0,527735.0,1825793.0,1369177.0,4627325.0,1996172.0,1475839.0,2183746.0,1844768.0,977258.0,2990387.0
670,223047.0,220703.0,204211.0,151264.0,148339.0,68191.0,81393.0,87872.0,71859.0,117235.0,57299.0,60982.0,235448.46,161320.55,175604.94,138738.19,146482.8,240660.54,182877.86,158718.31,107548.0,275963.0,292015.0,173195.0,154393.0,288955.0,184523.0,245858.0,132384.0,278384.0,544682.0,397640.0,568944.0,371815.0,527078.0,712827.0,587706.0,353014.0,298903.0,1522958.0,674454.0,1283711.0,1176590.0,1491682.0,1880616.0,853568.0,1615748.0,1783470.0,1410355.0,215583.63,281643.99,318907.0,229088.34,213470.0,274911.0,164580.0,92343.0,191817.0,155691.0,198491.55,315225.0,232349.43,232395.59,94283.0,441811.57,518659.58,113460.0,54145.0,207469.0,447149.0,264215.71,294624.48,295641.0,259994.96,241797.44,162073.0,227859.2,482175.0,246597.41
671,215729.0,146138.07,98884.0,183653.0,190777.53,153619.54,146410.04,172272.91,182944.0,126376.0,160685.0,150911.0,177539.0,107654.0,220376.0,183227.88,211823.5,173548.13,270284.0,533592.0,139595.56,103264.0,156221.0,149870.29,133024.0,95602.0,76574.0,132549.62,142753.0,140605.0,527470.0,147367.0,158870.0,48255.0,176426.32,174743.48,189657.7,156766.0,198777.19,529704.0,83142.0,987284.0,1206532.0,420373.0,88257.0,282821.0,126798.0,422380.0,173224.0,78139.0,66293.0,327381.0,223305.0,543266.0,377431.0,136608.0,106743.0,368903.0,357053.0,265244.96,323697.03,306161.06,244760.27,260710.37,339418.88,365592.56,351142.41,305771.86,260234.22,300417.87,233845.94,319274.37,323615.99,270355.27,292745.02,312739.76,275021.58,297246.23,271060.79
672,3404955.0,5523182.0,7668422.0,1719203.0,1732225.0,4536782.0,4134204.0,5626024.0,1393165.0,3897036.0,3243381.0,3259589.0,3920404.0,1588126.0,1073451.0,3312685.0,4262253.0,4923104.0,2230716.0,1268146.0,2763477.0,2724070.0,3642076.0,4936058.0,4479621.0,2893876.0,3434423.0,5365817.0,551187.0,3618307.0,1386606.0,2435014.0,1331181.0,1807830.0,8232683.0,2702164.0,1412433.0,1647971.0,1424325.0,1658631.66,114821.0,922870.17,1582834.51,116382.0,754666.0,1432038.0,2895550.0,2171807.0,1160715.0,655618.0,2573780.0,724508.0,1071553.0,230342.0,718607.0,376658.0,682739.0,680465.0,298223.0,916878.03,891235.59,1064616.0,185400.0,73151.0,402259.0,197933.0,356180.0,261306.0,744105.76,746128.0,604724.0,677621.0,1777246.0,1711787.0,1339279.0,862284.0,1439537.0,1261800.0,783319.0
673,108076.0,156189.0,82322.0,752574.0,391631.0,93922.0,196810.0,68100.0,1846368.0,855792.0,358292.0,151950.0,274532.0,346456.0,288810.0,136864.0,162699.0,42070.0,445876.0,354180.0,339025.0,414093.0,396114.0,139977.0,904497.0,457322.0,347377.0,213165.0,673129.0,778724.0,940901.0,698257.0,849026.0,608824.0,145946.0,336828.0,1313272.0,1018410.0,543763.0,3636555.0,1324651.0,3684704.0,3948240.0,3610578.0,1729406.0,2898610.0,1317697.0,2679830.0,2433652.0,613296.0,641327.0,1532964.0,532261.0,1958371.0,2112250.0,1029137.0,891506.0,1860260.0,1559915.0,576964.94,358640.33,661197.48,294150.62,446307.62,877891.88,915329.72,651327.37,792127.38,446659.31,83767.0,321128.32,295694.97,342909.79,255870.69,272110.27,350936.58,303803.05,315163.81,249649.0
674,995418.0,985449.0,921255.0,1102419.0,1148905.0,1929683.0,1121695.0,1523275.0,1944592.0,1908289.0,247787.0,575088.0,273297.0,200957.0,298874.0,314340.0,519760.0,374547.0,486208.0,305912.0,1569053.0,2402655.0,2640157.0,2408813.0,1880786.0,1856423.0,2329709.0,2783935.0,1013017.0,2658591.0,1689170.0,2034201.0,1503052.0,1458029.0,2223824.0,3491772.0,2472293.0,2175721.0,1037097.0,7230486.0,5123094.0,5065545.0,5998476.0,6312581.0,4207470.0,5361808.0,4594730.0,5846890.0,5384525.0,1680538.0,1639499.0,1963684.0,1563546.0,1917368.0,2098152.0,1759252.0,1622078.0,2408105.0,1975243.0,807238.0,179383.0,180053.0,298602.0,423635.0,2538365.0,2553495.0,1981804.0,1798090.0,1052217.0,82675.0,105640.0,296095.44,536288.59,440373.54,291857.18,203140.0,213692.0,86509.0,191282.0
