,JE6 R1,JE6 R2,JE6 R3,JE6 R4,JE6 R5,J.TCPTP- R1,J.TCPTP- R2,J.TCPTP- R3,J.TCPTP- R4,J.TCPTP- R5,J.PTPN22- R1,J.PTPN22- R2,J.PTPN22- R3,J.PTPN22- R4,J.PTPN22- R5,J.SHP1- R1,J.SHP1- R2,J.SHP1- R3,J.SHP1- R4,J.SHP1- R5
3190,39026390.0,36724000.0,42834100.0,38195900.0,38510000.0,38746000.0,40176000.0,51955000.0,41439000.0,30873670.0,42963720.0,42251540.0,38754660.0,13193000.0,42049470.0,34952000.0,35641000.0,45479000.0,50636000.0,47354000.0
3191,14404000.0,13559000.0,21622000.0,16788000.0,18066000.0,14294000.0,26018000.0,22420000.0,21647000.0,13686000.0,21713000.0,26094000.0,30003000.0,5951400.0,26852000.0,14895000.0,20520000.0,17041000.0,16477000.0,16159000.0
3192,37626000.0,28379000.0,28739000.0,26251000.0,29432000.0,19777000.0,24163000.0,27852000.0,28556000.0,17301000.0,26993000.0,23912000.0,23258000.0,9376900.0,27369000.0,38985000.0,30589000.0,30197000.0,29010000.0,32109000.0
3193,7656000.0,8566700.0,12243000.0,9816500.0,10784000.0,9579300.0,11886000.0,11019000.0,9434000.0,9295000.0,19914000.0,16083000.0,9890400.0,6347800.0,10430000.0,7585400.0,9718200.0,9602100.0,9564600.0,9802500.0
3194,12011000.0,22236662.0,40214000.0,30832000.0,12388000.0,20640000.0,27419000.0,11672000.0,11851000.0,9181600.0,30266130.0,24600532.0,18177000.0,14712456.0,40700000.0,19693558.0,25972000.0,22891000.0,33461000.0,15983000.0
3195,15898560.0,15396000.0,16742770.0,16594930.0,14800000.0,16454430.0,16088000.0,16945950.0,17062830.0,16244050.0,26237000.0,10602000.0,15796000.0,16212940.0,12957000.0,16730000.0,17483000.0,17160000.0,17838710.0,19287000.0
3196,14739910.0,14097260.0,13901100.0,16890000.0,14204890.0,14393510.0,14057570.0,14003260.0,14186510.0,14558800.0,13841360.0,13946200.0,13677000.0,14643920.0,13744680.0,13771460.0,12634000.0,13541910.0,12085000.0,14240000.0
3197,26837000.0,13994085.0,8578300.0,27944000.0,13287000.0,20058000.0,7633300.0,16116000.0,17597068.0,12685985.0,14211000.0,8457700.0,5741600.0,9387600.0,8451600.0,16745000.0,8331200.0,18091000.0,28776000.0,15254000.0
3198,49216000.0,72941000.0,76867000.0,61389000.0,71592000.0,43374000.0,62383000.0,72195000.0,62774000.0,29844000.0,72412000.0,63530000.0,56848000.0,20099000.0,65400000.0,54334000.0,73104000.0,69538000.0,61418000.0,64776000.0
3199,11876000.0,14558000.0,17016000.0,14812000.0,12986000.0,16208000.0,18788000.0,20360000.0,19296000.0,11866000.0,27711000.0,21311000.0,20910000.0,8423700.0,30633000.0,15229000.0,20676000.0,18423000.0,18128000.0,22328000.0
3200,12171000.0,13443000.0,26640000.0,11387000.0,14094000.0,13278000.0,13301000.0,13700000.0,13700000.0,9702300.0,18363000.0,12993000.0,13870000.0,7589800.0,15907000.0,14432000.0,14596000.0,14350000.0,15315000.0,14326000.0
3201,23624000.0,23313000.0,20347000.0,20686000.0,20452000.0,18352000.0,24660000.0,26121000.0,21756000.0,11277000.0,24096000.0,21193000.0,17214000.0,10835000.0,20924000.0,28490000.0,25234000.0,26516000.0,27509000.0,28341000.0
3202,21984600.0,22002500.0,22013240.0,21986390.0,22006080.0,21988180.0,21989970.0,22000710.0,21993550.0,21986390.0,21998920.0,21913000.0,21989970.0,21991760.0,22092000.0,21982810.0,21995340.0,21995340.0,21988180.0,21997130.0
3203,66406000.0,93982000.0,87325000.0,79813000.0,84532000.0,77768000.0,83524000.0,80447000.0,82769000.0,49330000.0,95113000.0,85487000.0,72663000.0,22628000.0,92819000.0,75980000.0,78109000.0,79604000.0,78562000.0,75006000.0
3204,40429000.0,40755000.0,48420000.0,39222000.0,38807000.0,35227000.0,38686000.0,47657000.0,32233000.0,17999000.0,44973000.0,31678000.0,31607000.0,10639000.0,34364000.0,42462000.0,53507000.0,46628000.0,45740000.0,52085000.0
3205,20013610.0,17995000.0,21423190.0,19903490.0,20197180.0,19639180.0,20167800.0,21973790.0,20402730.0,19844730.0,29007000.0,21239620.0,20410020.0,19984230.0,21320360.0,19778570.0,20637550.0,16526000.0,21246910.0,20512740.0
3206,21061000.0,27549000.0,28581000.0,30628000.0,25828000.0,29994000.0,31105000.0,33440000.0,27839000.0,16475000.0,24538000.0,20748000.0,22204000.0,1810200.0,21332000.0,34196000.0,34045000.0,30388000.0,26399000.0,36613000.0
3207,27421000.0,24073000.0,22530000.0,24787000.0,21085000.0,18433000.0,19387000.0,20226000.0,23937000.0,13354000.0,29329000.0,15286000.0,19057000.0,16415000.0,19310000.0,20691000.0,23779000.0,24153000.0,32169000.0,19317000.0
3208,10190000.0,8189100.0,9871473.0,9591400.0,12531000.0,7882000.0,7780300.0,9170400.0,8649085.0,8610414.0,9159579.0,7063000.0,8455181.0,8637920.0,9018522.0,8979758.0,9289137.0,8966256.0,8548000.0,8990384.0
3209,62662000.0,84909000.0,99344000.0,81531000.0,87157000.0,49481000.0,64312000.0,87583000.0,67012000.0,38039000.0,83614000.0,98595000.0,74912000.0,21643000.0,96667000.0,54746000.0,64678000.0,70399000.0,64917000.0,73156000.0
3210,24512000.0,20753020.0,17714000.0,22022000.0,20516000.0,27502000.0,24193000.0,13871000.0,18177000.0,30234000.0,23233050.0,19904230.0,18636000.0,10320000.0,20529710.0,40445000.0,16758000.0,23804670.0,47264000.0,25383030.0
3211,13841657.0,15164379.0,15745406.0,14739963.0,15617888.0,13958754.0,19207000.0,20039000.0,13233000.0,12922000.0,15248573.0,9947200.0,14197724.0,2295500.0,15875559.0,14657731.0,14340000.0,15213736.0,15193393.0,17333000.0
3212,8696400.0,10991000.0,13494000.0,10436000.0,9561200.0,11021000.0,11595000.0,11092000.0,12637000.0,7395700.0,13602000.0,14146000.0,10362000.0,2127500.0,11222000.0,10252000.0,12073000.0,11289000.0,8974200.0,12694000.0
3213,8585494.0,8434006.0,8295821.0,9231900.0,8492882.0,8575300.0,8609705.0,8407277.0,8716400.0,8436727.0,8187700.0,8455159.0,8543650.0,8438006.0,8373896.0,8291047.0,8199032.0,8217233.0,7194700.0,8232156.0
3214,12117000.0,14936000.0,15241000.0,15774000.0,16887000.0,9217600.0,7357000.0,10850000.0,13700000.0,6555000.0,14521000.0,26233000.0,22430000.0,7627200.0,20529000.0,17196000.0,12860000.0,13171000.0,12469000.0,15650000.0
3215,15280000.0,23610000.0,15440000.0,18757000.0,29415000.0,21616000.0,23997000.0,21934000.0,21193000.0,17081000.0,21706000.0,23741000.0,25380000.0,13835000.0,23278000.0,45795000.0,55620000.0,49384000.0,45752000.0,36150000.0
3216,18794000.0,21805000.0,22564000.0,22645000.0,23685000.0,19192000.0,24266000.0,25102000.0,25481000.0,14263000.0,23268000.0,25283000.0,24337000.0,5354200.0,25138000.0,23536000.0,24020000.0,22894000.0,20836000.0,24392000.0
3217,12407232.0,13059716.0,13402352.0,12731780.0,13328852.0,12506744.0,13115128.0,13457764.0,13170540.0,9048688.0,13417052.0,14506000.0,13118516.0,4554800.0,13461152.0,13036000.0,13354864.0,13270052.0,13111740.0,13240652.0
3218,9900100.0,13723000.0,14210000.0,14087000.0,14653000.0,11475000.0,12455000.0,18058000.0,13678000.0,10457000.0,15755000.0,12866000.0,12867000.0,7466700.0,16032000.0,13498000.0,16131000.0,13225000.0,15948000.0,14693000.0
3219,7872223.0,9666145.0,11198951.0,9143515.0,10457110.0,4995400.0,8515054.0,10419582.0,6592700.0,7277277.0,9746010.0,9204599.0,8426401.0,7361121.0,9326369.0,7311200.0,10887915.0,9888937.0,18930000.0,10539351.0
3220,88291000.0,98073000.0,120880000.0,94924000.0,103570000.0,87496000.0,95817000.0,129930000.0,101830000.0,56720000.0,119480000.0,101020000.0,90097000.0,28776000.0,114090000.0,101120000.0,117120000.0,113070000.0,100720000.0,110150000.0
3221,81290000.0,76862000.0,95296000.0,88816000.0,82749000.0,81901000.0,94201000.0,103300000.0,98292000.0,50688000.0,98116000.0,74018000.0,72520000.0,28035000.0,87130000.0,78029000.0,79943000.0,77413000.0,93204000.0,78699000.0
3222,108150000.0,69284000.0,84165000.0,71732000.0,75366000.0,59319000.0,75263000.0,91068000.0,66632000.0,43571000.0,93747000.0,86433000.0,70821000.0,20929000.0,94556000.0,63543000.0,85596000.0,80605000.0,75396000.0,87007000.0
3223,4446600.0,3015373.6,778350.0,5412600.0,2702646.1,3022200.0,3565587.1,2304485.4,3267097.5,4746941.4,5008200.0,2922339.1,3389989.2,7715500.0,631770.0,3712200.0,632230.0,2948016.2,4190100.0,2639230.8
3224,360760000.0,469880000.0,506520000.0,419200000.0,481970000.0,390450000.0,485820000.0,562950000.0,467030000.0,278860000.0,469280000.0,503730000.0,416640000.0,140940000.0,523570000.0,376220000.0,402010000.0,431800000.0,442730000.0,422560000.0
3225,3621100.0,7753901.0,9097661.0,6421650.0,8723465.0,5666682.0,7009167.0,9226106.0,7332931.0,3538900.0,12976000.0,7494175.0,6091310.0,4693463.0,9099305.0,5631000.0,8477631.0,7821144.0,8228592.0,7807991.0
3226,20740000.0,22040000.0,23349000.0,25975000.0,21305000.0,14611000.0,18080000.0,16753000.0,17124000.0,11232000.0,17940000.0,18863000.0,20008000.0,8082900.0,20623000.0,22100000.0,20598000.0,22896000.0,19907000.0,22844000.0
3227,24370000.0,17637000.0,19073000.0,25368000.0,26919000.0,19154000.0,26471000.0,26510850.0,22990000.0,11228000.0,23029000.0,24416000.0,18554000.0,9257800.0,30362000.0,20741000.0,25803750.0,22900000.0,25883000.0,30889000.0
3228,9178866.0,9799176.0,10043710.0,9543586.0,10038182.0,9235512.0,9804704.0,10180480.0,9947002.0,7108000.0,10129362.0,11667000.0,9742530.0,6555200.0,10123834.0,9828182.0,10027126.0,9844766.0,9976008.0,9981536.0
3229,16727060.0,12467551.0,4172100.0,24866000.0,10542183.0,10652000.0,12929228.0,9251034.0,14267000.0,18052981.0,14404572.0,10236401.0,12386510.0,19092488.0,2649600.0,38489000.0,3494700.0,3232100.0,32579000.0,11771283.0
3230,39198000.0,26503000.0,40611000.0,33084000.0,43658000.0,26831000.0,23518000.0,38189000.0,33970000.0,10402000.0,37473000.0,43401000.0,49519000.0,12857000.0,77833000.0,49363000.0,63644000.0,44012000.0,30116000.0,57126000.0
3231,39596000.0,47115000.0,53553000.0,47650000.0,53977000.0,37554000.0,41321000.0,53645000.0,46131000.0,25942000.0,65021000.0,61580000.0,48426000.0,15897000.0,57625000.0,39444000.0,49402000.0,39612000.0,45016000.0,40319000.0
3232,14634000.0,15100000.0,14405780.0,14936000.0,14460100.0,14017580.0,14131580.0,14295600.0,14262040.0,13867460.0,14896000.0,14065310.0,12635000.0,13870880.0,14237660.0,14132440.0,14219430.0,14190990.0,14263290.0,13670000.0
3233,16038000.0,11380000.0,13815000.0,20624000.0,12330000.0,14958000.0,11602000.0,14715000.0,21043000.0,12478000.0,13657000.0,14439000.0,11422000.0,7516900.0,12568000.0,18872000.0,16994000.0,13615000.0,16583000.0,14918000.0
3234,12009000.0,11704000.0,10589000.0,11273000.0,11376000.0,9663200.0,10424000.0,14909000.0,10737000.0,6302000.0,22262000.0,19350000.0,15352000.0,4306100.0,20176000.0,9778900.0,8339900.0,6686400.0,8983600.0,9043400.0
3235,20670000.0,3697500.0,4011700.0,12700000.0,9712912.0,13520895.0,11422096.0,10961853.0,14247000.0,13488000.0,12739774.0,10832940.0,11015469.0,7924400.0,10142518.0,12643000.0,9856887.0,10523928.0,12421000.0,10986252.0
3236,47979000.0,51362000.0,70433000.0,43118000.0,61245000.0,56416000.0,57754000.0,78356000.0,61865000.0,42861000.0,48585000.0,40728000.0,41614000.0,15523000.0,66691000.0,59809000.0,73375000.0,67497000.0,70979000.0,73200000.0
3237,89027000.0,105110000.0,118430000.0,98939000.0,112770000.0,81624000.0,90401000.0,108400000.0,93391000.0,51977000.0,116230000.0,110830000.0,96074000.0,33182000.0,119220000.0,95566000.0,133570000.0,102770000.0,108230000.0,114710000.0
3238,31391000.0,35833000.0,24705000.0,39333000.0,33076000.0,26365000.0,27702000.0,38319000.0,31480000.0,19147000.0,40928000.0,38118000.0,31237000.0,12637000.0,36148000.0,31959000.0,50547000.0,40975000.0,37798000.0,48516000.0
3239,11606000.0,15402000.0,19821000.0,10251000.0,18194000.0,14391000.0,14711000.0,16239000.0,11044000.0,16442860.0,14828000.0,12857000.0,14341440.0,21697000.0,14935000.0,11858000.0,15137080.0,15123410.0,14647000.0,15116000.0
3240,14085000.0,12112000.0,14736000.0,16045000.0,13771000.0,12722000.0,22762000.0,23205000.0,13956000.0,13031000.0,16388890.0,13200000.0,11611000.0,6428300.0,15116000.0,15247000.0,18932000.0,12274000.0,12557000.0,14143000.0
3241,10779000.0,10155000.0,13311000.0,11852000.0,13191000.0,11438000.0,14930000.0,16241000.0,15649000.0,7473000.0,10985000.0,14216000.0,10475000.0,3973300.0,10983000.0,17156000.0,18232000.0,20516000.0,17171000.0,15539000.0
3242,3967400.0,4273500.0,6241700.0,4575800.0,4163400.0,6967900.0,6099100.0,7749000.0,6461700.0,4014200.0,8098300.0,10879000.0,5899000.0,2902600.0,9179100.0,6055900.0,6892300.0,7363700.0,8415300.0,6967100.0
3243,3079674.0,3161156.0,3201048.0,3214800.0,3179150.0,2798900.0,3189759.0,3225662.0,3350600.0,3004982.0,3205122.0,3167861.0,3097413.0,3004982.0,3194003.0,3158270.0,3192730.0,3169219.0,3181696.0,3189929.0
3244,27872000.0,29233000.0,37538000.0,34839000.0,33588000.0,28066000.0,33474000.0,39057000.0,29377000.0,18254000.0,30097000.0,22787000.0,22636000.0,7842700.0,30258000.0,40500000.0,38107000.0,40387000.0,41847000.0,40432000.0
3245,57113000.0,57315000.0,65318000.0,54142000.0,56520000.0,67923000.0,70741000.0,74743000.0,74555000.0,45311000.0,71893000.0,56181000.0,54577000.0,12686000.0,68847000.0,66849000.0,74633000.0,75334000.0,81446000.0,68137000.0
3246,23891000.0,25292000.0,31896000.0,31121000.0,30089000.0,20068000.0,23267000.0,27061000.0,20301000.0,11696000.0,35044000.0,26315000.0,32267000.0,8801100.0,29526000.0,24864000.0,31724000.0,29048000.0,28243000.0,21472000.0
3247,12177000.0,16783563.0,19047232.0,36972000.0,19115433.0,11874000.0,13037233.0,17685513.0,13887000.0,11049941.0,10857000.0,14442673.0,2564000.0,8380300.0,16362753.0,13032000.0,16106846.0,13652226.0,17829176.0,14757016.0
3248,41591000.0,43431000.0,52919000.0,45111000.0,49689000.0,45526000.0,52809000.0,60289000.0,47965000.0,34707000.0,42417000.0,43266000.0,37045000.0,13669000.0,53341000.0,49605000.0,50269000.0,44162000.0,51484000.0,49034000.0
3249,40780000.0,36818000.0,45165000.0,35149000.0,39002000.0,36924000.0,34169000.0,38862000.0,41502000.0,20444000.0,51034000.0,47698000.0,40499000.0,13471000.0,48853000.0,41638000.0,47275000.0,42501000.0,60265000.0,56885000.0
3250,11862490.0,13666624.0,14729529.0,13446354.0,14641421.0,13042179.0,15424624.0,16751853.0,24688000.0,3429900.0,7835300.0,13337259.0,11789760.0,7836749.0,13886894.0,13519084.0,15315529.0,13321881.0,14970786.0,15139313.0
3251,86780000.0,83817000.0,103350000.0,85378000.0,102930000.0,74821000.0,80873000.0,100360000.0,75665000.0,41965000.0,100590000.0,90174000.0,76394000.0,30217000.0,96153000.0,64835000.0,71289000.0,73680000.0,65591000.0,76894000.0
3252,14019000.0,19013000.0,26618000.0,16663000.0,19966000.0,19540000.0,18197000.0,20913000.0,22017000.0,15757000.0,14775000.0,22162000.0,18073000.0,7209900.0,19008000.0,17536000.0,19039000.0,20148000.0,18643000.0,19322000.0
3253,43966000.0,34435000.0,37422000.0,69278000.0,38799000.0,33459000.0,10786000.0,17339000.0,40582000.0,6922000.0,75505000.0,38368000.0,19536000.0,17492000.0,31796000.0,41805000.0,31027000.0,35834000.0,44739000.0,36285000.0
3254,36141000.0,47525000.0,43509000.0,42569000.0,33701000.0,35822000.0,34992000.0,77809000.0,45616000.0,67695000.0,68934000.0,71900000.0,50835000.0,27796000.0,62989000.0,59327000.0,64102000.0,63884150.0,75079000.0,60799250.0
3255,41149000.0,47597000.0,54190000.0,42494000.0,48776000.0,33141000.0,45514000.0,45230000.0,38504000.0,21499000.0,45413000.0,53186000.0,42638000.0,12110000.0,48001000.0,47900000.0,50733000.0,60079000.0,53779000.0,60698000.0
3256,6547692.0,8994200.0,10002000.0,6379900.0,7057400.0,6466797.0,6663800.0,8314900.0,6180400.0,4430700.0,7924300.0,7196100.0,7031400.0,3964700.0,8071600.0,6855000.0,11172000.0,8440900.0,7705400.0,7214500.0
3257,20631000.0,25085000.0,27957000.0,24683000.0,27966000.0,18042000.0,16472000.0,25280000.0,16307000.0,12946000.0,28429000.0,23822000.0,17637000.0,4833700.0,27772000.0,15741000.0,18854000.0,18548000.0,16988000.0,18783000.0
3258,49829000.0,58289000.0,61232000.0,39958000.0,57598000.0,46560000.0,62881000.0,72717000.0,64532000.0,32292000.0,47851000.0,60687000.0,52299000.0,13075000.0,62833000.0,53473000.0,61628000.0,58477000.0,45355000.0,59582000.0
3259,19813000.0,38414000.0,29203000.0,27530000.0,22849000.0,21893000.0,24611000.0,27679000.0,29657000.0,10982000.0,30168000.0,26284000.0,18522000.0,5426900.0,27910000.0,18653000.0,31248000.0,27824000.0,20067000.0,18180000.0
3260,6382200.0,7993030.0,8401568.0,9123900.0,8296143.0,5473400.0,7373367.0,8184774.0,7363500.0,6233063.0,8289709.0,7663885.0,6927148.0,6251239.0,8088803.0,7363900.0,8208778.0,7888246.0,9168200.0,8150585.0
3261,6745700.0,8213400.0,7947400.0,6435300.0,8537100.0,6596900.0,5996900.0,7426129.0,7249700.0,6657520.0,7399572.0,6995700.0,6848197.0,6643048.0,7355898.0,6747749.0,6876100.0,6573900.0,7017290.0,7060827.0
3262,18165000.0,23904000.0,26524000.0,23600000.0,20371000.0,22545000.0,25730000.0,24107000.0,21625000.0,14794000.0,20350000.0,15461000.0,17594000.0,5553100.0,18665000.0,19723000.0,20873000.0,19947000.0,22406000.0,22937000.0
3263,51585000.0,43064000.0,64526000.0,51488000.0,50167000.0,57987000.0,50764000.0,59713000.0,62973000.0,30362000.0,72512000.0,71754000.0,63296000.0,20983000.0,56122000.0,46161000.0,52299000.0,44881000.0,72024000.0,56477000.0
3264,23074000.0,21477000.0,28819000.0,16565000.0,19243000.0,9604300.0,7469800.0,9873800.0,10210000.0,11095994.0,23306000.0,24261000.0,17473000.0,7782000.0,23159000.0,36071000.0,34271000.0,27612000.0,34434000.0,35617000.0
3265,16547000.0,16719000.0,22631000.0,18521000.0,19629000.0,22724000.0,24824000.0,33205000.0,28735000.0,17752000.0,28093000.0,27560000.0,17458000.0,7436600.0,21249000.0,29259000.0,39746000.0,38893000.0,35473000.0,31687000.0
3266,144550000.0,166810000.0,175490000.0,150440000.0,154460000.0,85423000.0,102090000.0,130800000.0,99679000.0,58566000.0,155390000.0,131600000.0,120900000.0,35841000.0,155930000.0,115860000.0,149070000.0,135040000.0,124540000.0,142350000.0
3267,74351000.0,85775000.0,103550000.0,78861000.0,93505000.0,67843000.0,80246000.0,95616000.0,76231000.0,42164000.0,75889000.0,90500000.0,69989000.0,23883000.0,85701000.0,75073000.0,94972000.0,86068000.0,84673000.0,89860000.0
3268,92909000.0,172730000.0,252550000.0,143340000.0,179780000.0,106030000.0,122250000.0,168000000.0,132860000.0,81161000.0,164390000.0,184910000.0,129340000.0,41421000.0,172760000.0,124730000.0,145960000.0,152910000.0,127280000.0,169040000.0
3269,51059000.0,60972000.0,68307000.0,57002000.0,69757000.0,52307000.0,49786000.0,62081000.0,52324000.0,36410000.0,77166000.0,68353000.0,61608000.0,17194000.0,69044000.0,50103000.0,54174000.0,61049000.0,48455000.0,56350000.0
3270,17476000.0,18963000.0,28875000.0,29854000.0,19686000.0,16291000.0,17664000.0,19462000.0,17518000.0,12404000.0,24669000.0,19846000.0,16973000.0,16100000.0,20246000.0,22692000.0,20373000.0,18892360.0,15293000.0,20062000.0
3271,27360380.0,29169000.0,29798560.0,28244460.0,28146100.0,27147250.0,28199280.0,30114990.0,28307180.0,23930250.0,23841000.0,27054000.0,24084000.0,17288000.0,28839600.0,29497540.0,30421090.0,38491000.0,30348270.0,31039350.0
3272,19468000.0,18514000.0,19171000.0,18098000.0,33768000.0,21800000.0,23645000.0,23992000.0,26473000.0,18851000.0,37301000.0,23311000.0,23773000.0,7238100.0,23194000.0,14862000.0,17476000.0,17357000.0,21185000.0,15211000.0
3273,3002100.0,4573316.0,4635264.0,4481000.0,4604957.0,4008712.0,4292143.0,4638576.0,3943100.0,3884603.0,4221200.0,4369903.0,4144953.0,3869324.0,4530680.0,4967700.0,5132200.0,5061000.0,4770715.0,5321800.0
3274,2403953.0,2484616.0,2521281.0,2440618.0,2484616.0,2359955.0,2359955.0,2499282.0,2103300.0,2374621.0,2491949.0,2469950.0,2433285.0,2381954.0,2477283.0,2462617.0,2543280.0,2484616.0,2836600.0,2521281.0
3275,78485000.0,94102000.0,106420000.0,83387000.0,107480000.0,58682000.0,70570000.0,78384000.0,64212000.0,43775000.0,103420000.0,98857000.0,86962000.0,31761000.0,117010000.0,72367000.0,77293000.0,76597000.0,68708000.0,75026000.0
3276,9702500.0,11407000.0,14639000.0,8406300.0,9784700.0,7951600.0,15804000.0,21643000.0,15617000.0,7605200.0,20951000.0,15658000.0,15253000.0,7059400.0,14052000.0,11318000.0,8950700.0,9065100.0,10729000.0,12466000.0
3277,58839000.0,68992000.0,78576000.0,63497000.0,64061000.0,56186000.0,68781000.0,82492000.0,76378000.0,41790000.0,72354000.0,60074000.0,63402000.0,21249000.0,77555000.0,65384000.0,74429000.0,72846000.0,62146000.0,72957000.0
3278,136660000.0,144820000.0,182340000.0,166000000.0,168380000.0,160350000.0,191700000.0,224810000.0,200870000.0,114350000.0,269770000.0,249700000.0,199490000.0,66173000.0,217100000.0,163800000.0,195910000.0,179500000.0,188080000.0,192270000.0
3279,102720000.0,136430000.0,97497000.0,121420000.0,125090000.0,114100000.0,142700000.0,143610000.0,142460000.0,81711000.0,143320000.0,151830000.0,170030000.0,44671000.0,191260000.0,125810000.0,109110000.0,115230000.0,84996000.0,129440000.0
3280,39866000.0,34612000.0,38145000.0,22611000.0,31158000.0,17950000.0,25939000.0,34658000.0,27700000.0,13691000.0,36430000.0,30355000.0,31905000.0,8007600.0,30592000.0,35949000.0,36323000.0,40848000.0,41210000.0,29963000.0
3281,12747000.0,10324000.0,13316000.0,15093000.0,10976000.0,15365000.0,13883000.0,17023000.0,18584000.0,9187100.0,18217000.0,17964000.0,12425000.0,7093300.0,12992000.0,14486000.0,11693000.0,10066000.0,15944000.0,12782000.0
3282,44234000.0,38860000.0,41065000.0,44730000.0,50600000.0,25245000.0,44836000.0,60071000.0,40894000.0,25429000.0,47371000.0,47460000.0,39664000.0,10439000.0,44679000.0,49879000.0,49798000.0,47894000.0,46159000.0,56543000.0
3283,24777000.0,28587950.0,30302000.0,28942000.0,29856530.0,21669000.0,25520000.0,40681000.0,27170000.0,17031000.0,38122000.0,29104000.0,26313000.0,9193000.0,32248000.0,27232210.0,29523450.0,28094000.0,27199000.0,29279000.0
3284,7699700.0,7783600.0,9495200.0,8949300.0,5489600.0,7954600.0,8809800.0,9232100.0,10707000.0,5993400.0,18962000.0,16865000.0,11178000.0,3774300.0,8066400.0,6697900.0,6812700.0,6724600.0,8216900.0,7740300.0
3285,38841000.0,53153000.0,46165000.0,37969000.0,49144000.0,36149000.0,44151000.0,54943000.0,41498000.0,27404000.0,53116000.0,57934000.0,49409000.0,12912000.0,59928000.0,42913000.0,43177000.0,46021000.0,51476000.0,42520000.0
3286,9416300.0,8631900.0,8294368.0,11149000.0,8109813.0,8900200.0,9716200.0,10426000.0,9587700.0,5784500.0,11122000.0,9506500.0,14945000.0,5629800.0,4888300.0,9065200.0,6292100.0,5805100.0,9714300.0,5441500.0
3287,15742000.0,10276000.0,9061400.0,18944000.0,10233249.0,10624435.0,9577100.0,11824000.0,11342441.0,6387800.0,13529505.0,12881000.0,10222217.0,5457000.0,10173000.0,10477629.0,8359200.0,7612000.0,13859000.0,6696100.0
3288,22996000.0,12047000.0,20202000.0,28359000.0,13705000.0,22012000.0,25498000.0,27938000.0,22847000.0,16853000.0,28537000.0,19116000.0,16837000.0,5920100.0,22927000.0,14989000.0,17685000.0,12500000.0,18658000.0,17999000.0
3289,63036000.0,78560000.0,82350000.0,67665000.0,58910000.0,29244000.0,36231000.0,43315000.0,34027000.0,22608000.0,69135000.0,59583000.0,49179000.0,16539000.0,64621000.0,38892000.0,51756000.0,61903000.0,60219000.0,65407000.0
3290,12788000.0,18276000.0,23003000.0,19557000.0,18333000.0,13439000.0,20419000.0,21075670.0,16640000.0,12054000.0,21131000.0,17134000.0,19044000.0,5310800.0,20557000.0,23435000.0,23313000.0,21648000.0,23567000.0,20346000.0
3291,69806000.0,89570000.0,88459000.0,67145000.0,83934000.0,67557000.0,80132000.0,91918000.0,72339000.0,47556000.0,76029000.0,89451000.0,60653000.0,24017000.0,78327000.0,80492000.0,86182000.0,80019000.0,74469000.0,82378000.0
3292,10468000.0,9405600.0,10421000.0,9727300.0,11049000.0,10061000.0,10890000.0,11436000.0,11016000.0,5097300.0,9971100.0,9554500.0,9660800.0,7158027.0,10437000.0,9087800.0,11007000.0,9491400.0,8939000.0,10080000.0
3293,26079000.0,29699000.0,37089000.0,30480000.0,34855000.0,18315000.0,21309000.0,28306000.0,22686000.0,13747000.0,29667000.0,26304000.0,22034000.0,7905500.0,30555000.0,22008000.0,22645000.0,23164000.0,21755000.0,24456000.0
3294,64347000.0,72413000.0,79295000.0,69185000.0,73958000.0,67211000.0,77714000.0,94461000.0,79261000.0,51255000.0,70444000.0,77878000.0,64769000.0,21249000.0,79512000.0,65582000.0,70411000.0,69415000.0,67808000.0,67217000.0
3295,29514000.0,40572000.0,43974000.0,35276000.0,42487000.0,30332000.0,35819000.0,45458000.0,42684000.0,23629000.0,39133000.0,39494000.0,32421000.0,11166000.0,39997000.0,39542000.0,40334000.0,39818000.0,40314000.0,40861000.0
3296,7452628.0,7927115.0,10051000.0,7725840.0,8034078.0,7507786.0,7919139.0,8054500.0,8077800.0,6231705.0,8083267.0,8052781.0,7533300.0,4362300.0,8114629.0,7484325.0,7665000.0,7497287.0,7679149.0,6791300.0
3297,46426000.0,53184000.0,63133000.0,47853000.0,61839000.0,44870000.0,50610000.0,59805000.0,48844000.0,28848000.0,48046000.0,43652000.0,38628000.0,13429000.0,45425000.0,49643000.0,49779000.0,48554000.0,60900000.0,59957000.0
3298,98379000.0,107770000.0,158690000.0,116850000.0,112400000.0,88689000.0,101360000.0,123900000.0,112170000.0,62762000.0,116060000.0,104470000.0,88312000.0,40933000.0,113900000.0,98523000.0,100890000.0,86001000.0,111220000.0,93038000.0
3299,81893000.0,96212000.0,108880000.0,90853000.0,107720000.0,59677000.0,69295000.0,90351000.0,70558000.0,41179000.0,87110000.0,86872000.0,72532000.0,23679000.0,88295000.0,79728000.0,94701000.0,93861000.0,87464000.0,98805000.0
3300,52742000.0,69531000.0,76298000.0,52048000.0,57540000.0,58796000.0,61641000.0,87518000.0,64351000.0,40227000.0,71589000.0,57476000.0,57884000.0,17448000.0,77000000.0,68607000.0,79967000.0,72586000.0,80306000.0,75102000.0
3301,14235890.0,17374962.0,20308912.0,12449000.0,18964508.0,13393516.0,16035316.0,20046678.0,16620310.0,8988400.0,21444574.0,27946000.0,15325714.0,6875400.0,20771202.0,15069858.0,17903298.0,17460550.0,17099082.0,12711000.0
